Sat Name,Azimuth(rads),Elevation(rads),Time
"GPS BIIR-8  (PRN 16)    
",1.020604479618715,0.7967123093606935,2021-01-12 21:30:00
"GPS BIIRM-6 (PRN 07)    
",5.278954082665524,0.7584868386781276,2021-01-12 21:30:00
"GPS BIIF-4  (PRN 27)    
",1.7987101670291175,1.1254565013979183,2021-01-12 21:30:00
"GPS BIIF-5  (PRN 30)    
",5.22812467756474,0.18835466529131425,2021-01-12 21:30:00
"GPS BIIF-7  (PRN 09)    
",4.303894291110025,0.8765573874195209,2021-01-12 21:30:00
"GPS BIIF-9  (PRN 26)    
",1.233041713727042,0.27931110230384987,2021-01-12 21:30:00
"GPS BIIF-10 (PRN 08)    
",3.13319449464675,0.8400116307399875,2021-01-12 21:30:00
"GPS BIII-1  (PRN 04)    
",3.3852453040015544,0.6228164418176764,2021-01-12 21:30:00
"GPS BIIR-8  (PRN 16)    
",1.0403243283508958,0.7604990028446995,2021-01-12 21:35:00
"GPS BIIRM-6 (PRN 07)    
",5.286587805115367,0.7958720598821821,2021-01-12 21:35:00
"GPS BIIF-4  (PRN 27)    
",1.6969968165060454,1.126119735036193,2021-01-12 21:35:00
"GPS BIIF-5  (PRN 30)    
",5.2412420027535225,0.22054257575164918,2021-01-12 21:35:00
"GPS BIIF-7  (PRN 09)    
",4.245674620347899,0.8558063051671079,2021-01-12 21:35:00
"GPS BIIF-9  (PRN 26)    
",1.2524278486313056,0.2483019390442695,2021-01-12 21:35:00
"GPS BIIF-10 (PRN 08)    
",3.123918588150554,0.8839496154546859,2021-01-12 21:35:00
"GPS BIII-1  (PRN 04)    
",3.3720510114370814,0.5820858501075253,2021-01-12 21:35:00
"GPS BIIR-8  (PRN 16)    
",1.0605375574428058,0.7247721973646878,2021-01-12 21:40:00
"GPS BIIRM-6 (PRN 07)    
",5.292507812988727,0.8336459098363537,2021-01-12 21:40:00
"GPS BIIF-4  (PRN 27)    
",1.5970077816827075,1.1213009162458758,2021-01-12 21:40:00
"GPS BIIF-5  (PRN 30)    
",5.253594623672647,0.25311520682409755,2021-01-12 21:40:00
"GPS BIIF-7  (PRN 09)    
",4.191138135702721,0.8325125478136883,2021-01-12 21:40:00
"GPS BIIF-9  (PRN 26)    
",1.2721596876386032,0.21765539080679067,2021-01-12 21:40:00
"GPS BIIF-10 (PRN 08)    
",3.1125608789804087,0.9279700075482822,2021-01-12 21:40:00
"GPS BIII-1  (PRN 04)    
",3.3598303290338483,0.5416257406010019,2021-01-12 21:40:00
"GPS BIIR-8  (PRN 16)    
",1.0811963073021094,0.6895249298020388,2021-01-12 21:45:00
"GPS BIIRM-6 (PRN 07)    
",5.296452397782521,0.8717816099670745,2021-01-12 21:45:00
"GPS BIIF-4  (PRN 27)    
",1.5013812899901033,1.11122828380826,2021-01-12 21:45:00
"GPS BIIF-5  (PRN 30)    
",5.2651287091773575,0.2860727681275,2021-01-12 21:45:00
"GPS BIIF-7  (PRN 09)    
",4.140314553239826,0.806982117340513,2021-01-12 21:45:00
"GPS BIIF-9  (PRN 26)    
",1.2922074587291474,0.18735901436480107,2021-01-12 21:45:00
"GPS BIIF-10 (PRN 08)    
",3.0985599404490625,0.9719853137084663,2021-01-12 21:45:00
"GPS BIII-1  (PRN 04)    
",3.348392590374329,0.5014874494461924,2021-01-12 21:45:00
"GPS BIIR-8  (PRN 16)    
",1.1022590313779226,0.6547488934632858,2021-01-12 21:50:00
"GPS BIIRM-6 (PRN 07)    
",5.2980976787624225,0.9102437652207052,2021-01-12 21:50:00
"GPS BIIF-4  (PRN 27)    
",1.412216855393246,1.0963091971357501,2021-01-12 21:50:00
"GPS BIIF-5  (PRN 30)    
",5.275784720106435,0.31941353156177354,2021-01-12 21:50:00
"GPS BIIF-7  (PRN 09)    
",4.093121805261964,0.7795112645495332,2021-01-12 21:50:00
"GPS BIIF-9  (PRN 26)    
",1.3125430054273597,0.15740004118879697,2021-01-12 21:50:00
"GPS BIIF-10 (PRN 08)    
",3.081188796193574,1.0158880619061044,2021-01-12 21:50:00
"GPS BIII-1  (PRN 04)    
",3.337572496981353,0.46171549910814214,2021-01-12 21:50:00
"GPS BIIR-8  (PRN 16)    
",1.1236891042737618,0.6204345939021828,2021-01-12 21:55:00
"GPS BIIRM-6 (PRN 07)    
",5.297038084361417,0.9489860101879108,2021-01-12 21:55:00
"GPS BIIF-4  (PRN 27)    
",1.3308981206774657,1.0770698668333805,2021-01-12 21:55:00
"GPS BIIF-5  (PRN 30)    
",5.285496477307348,0.3531335192363152,2021-01-12 21:55:00
"GPS BIIF-7  (PRN 09)    
",4.04939713000757,0.7503796499343283,2021-01-12 21:55:00
"GPS BIIF-10 (PRN 08)    
",3.0594921045912535,1.0595435199000447,2021-01-12 21:55:00
"GPS BIII-1  (PRN 04)    
",3.3272256765930988,0.4223487504173924,2021-01-12 21:55:00
