Sat Name,Azimuth(rads),Elevation(rads),Time
"GPS BIIF-1  (PRN 25)    
",0.6629272761105156,0.5504900856111344,2021-01-12 19:32:10
"GPS BIIF-3  (PRN 24)    
",3.2628140904211254,0.1897738508907654,2021-01-12 19:32:10
"GPS BIIF-6  (PRN 06)    
",0.8509735046993328,0.29409403450775934,2021-01-12 19:32:10
"GPS BIIF-7  (PRN 09)    
",3.6098675997391836,0.3562942426779826,2021-01-12 19:32:10
"GPS BIIF-9  (PRN 26)    
",2.595041929284438,0.2414361355254482,2021-01-12 19:32:10
"GPS BIII-2  (PRN 18)    
",0.9904459561280063,1.0210842615846702,2021-01-12 19:32:10
"GPS BIII-3  (PRN 23)    
",0.4402965342966505,0.1850014807519464,2021-01-12 19:32:10
"GPS BIIR-2  (PRN 13)    
",5.655822585871076,0.4973273989705787,2021-01-12 19:32:15
"GPS BIIRM-3 (PRN 12)    
",0.052227908407020074,0.22677873523951603,2021-01-12 19:32:15
"GPS BIIRM-5 (PRN 29)    
",1.2008262950649504,0.9946897353721955,2021-01-12 19:32:15
"GPS BIIRM-8 (PRN 05)    
",0.36771744191834443,1.1832642258823183,2021-01-12 19:32:15
"GPS BIIF-1  (PRN 25)    
",0.6622850512661902,0.5500303848255027,2021-01-12 19:32:15
"GPS BIIF-3  (PRN 24)    
",3.2546114273906595,0.19104885698335144,2021-01-12 19:32:15
"GPS BIIF-6  (PRN 06)    
",0.8520615974968955,0.29833041444450825,2021-01-12 19:32:15
"GPS BIIF-7  (PRN 09)    
",3.609692489083206,0.35609952667006667,2021-01-12 19:32:15
"GPS BIIF-9  (PRN 26)    
",2.5940778859086002,0.24230247963610094,2021-01-12 19:32:15
